path,file_size,visible_text_length,word_count,title,h1_h2_headings,meta_description,internal_link_count,inbound_links,image_count,likely_category,likely_status,importance_score,label,short_description
LO/8Z-FE_report.html,34303,7798,1396,8Z — FASTA Encoder Round 2 Multi-LLM Benchmark Report,"9 AI Encoders, Total Convergence | Architecture Saturation Confirmed | Overall Encoder Rankings | gemZ vs Specialized Genomic Compressors | The GeCo3 Gap Shrinks with Structure | Wins by File Size Category | HYB4: Streaming + CTX8 + DCC | Oracle Analysis & Encoder Speed | Six Findings, One Roadmap",,0,4,0,"8Z, Compression, Codecs & Data Systems",canonical_public,87.58,8Z — FASTA Encoder Round 2 Multi-LLM Benchmark Report,
LO/8Z_DNA_FASTA.html,36613,7956,1272,8Z-LO — Mathematical Structure in DNA & Genomic Compression,"Math Hidden in Your DNA | Your Genome Is Not Random | Beat 7-Zip on 44 of 50 Genomes | 9 AI Encoders, 1 Architecture, Total Convergence | How gemZ v9.3 Compresses DNA | DNA Math Paper — Peer Review | Read the Full Reports",,0,4,0,"8Z, Compression, Codecs & Data Systems",canonical_public,87.09,8Z-LO — Mathematical Structure in DNA & Genomic Compression,
LO/8Z_FASTA_Manifest.html,31437,6601,914,8Z — FASTA Collection Manifest · 50 Genomes,"50 Genomes, One Corpus | All Three Domains of Life + Viruses | All 50 FASTA Files | Why These 50 Genomes? | Related Reports",,0,4,0,"8Z, Compression, Codecs & Data Systems",canonical_public,85.66,8Z — FASTA Collection Manifest · 50 Genomes,
LO/index.html,36613,7956,1272,8Z-LO — Mathematical Structure in DNA & Genomic Compression,"Math Hidden in Your DNA | Your Genome Is Not Random | Beat 7-Zip on 44 of 50 Genomes | 9 AI Encoders, 1 Architecture, Total Convergence | How gemZ v9.3 Compresses DNA | DNA Math Paper — Peer Review | Read the Full Reports",,0,6,0,"8Z, Compression, Codecs & Data Systems",canonical_or_hub,153.09,8Z-LO — Mathematical Structure in DNA & Genomic Compression,
Mix/Heroes.html,121870,59633,9024,Ultimate Comic Power Rankings,⚡ ULTIMATE POWER RANKINGS ⚡ | Understanding this ranking,,0,4,0,"Art, Creative, Music & Personal Media",canonical_public,108.1,Ultimate Comic Power Rankings,
Mix/MP3_Resurrection.html,50839,19758,2853,8Z · MP3 Resurrection Project — Full Plan,MP3 Resurrection Project | The Problem — What MP3 Destroyed | What We Have Now — Current Tools | Understanding the Gaps — All Dimensions of Degradation | The Full AI Toolkit — What Each Tool Does | The Master Pipeline — Complete Processing Chain | The Unified Tool — Architecture & Menu Design | Roadmap — Build Order & Priorities | Honest Limits — What AI Cannot Recover,,0,4,0,"Art, Creative, Music & Personal Media",canonical_public,93.41,8Z · MP3 Resurrection Project — Full Plan,
Mix/Olympics2026.html,14032,899,141,Winter Olympics 2026 — The Real Medal Table,The Real Medal Table,,0,4,0,"Civilization, Ethics, Humanity & History",canonical_public,72.56,Winter Olympics 2026 — The Real Medal Table,
Mix/RH.html,34110,15133,2251,Prime Gaps Through the 8Z/DCC Lens – v0.3 Working Paper with Contents,Prime Gaps Through the 8Z / DCC Lens | Contents | Abstract # | 1. Purpose # | 2. Background: Why Prime Gaps? # | 3. DCC / Edge-of-Chaos Motivation # | 4. Important Boundary: Not an RH Proof # | 5. E1 Experiment: Prime-Gap LZ76 Against Shuffled Controls # | 6. E1 Results # | 7. Interpretation of E1 # | 8. E2: Stronger Null Controls # | 9. E2 Acceptance Criteria #,,0,4,0,"Art, Creative, Music & Personal Media",canonical_public,91.0,Prime Gaps Through the 8Z/DCC Lens – v0.3 Working Paper with Contents,
OS/BD_8Z_OS_Story1.html,531984,13713,2150,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,18,4,7,"8Z, Compression, Codecs & Data Systems",canonical_public,90.6,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
OS/BD_8Z_OS_Story2.html,580234,30538,4890,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,28,4,7,"8Z, Compression, Codecs & Data Systems",canonical_public,101.56,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
OS/BD_8Z_OS_Story3.html,107203,30538,4890,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,28,4,7,"8Z, Compression, Codecs & Data Systems",canonical_public,101.56,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
OS/BD_8Z_OS_Story4.html,106082,30067,4823,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,28,4,7,"8Z, Compression, Codecs & Data Systems",canonical_public,101.29,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
OS/BD_8Z_OS_Story5.html,105926,31203,5002,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,28,4,7,"8Z, Compression, Codecs & Data Systems",canonical_public,102.01,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
OS/BD_8Z_OS_Story6.html,106593,31353,5027,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,28,4,7,"8Z, Compression, Codecs & Data Systems",canonical_public,102.11,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
OS/index.html,106593,31353,5027,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,"The 6-Hour Operating System | The Silent Room Hypothesis | The Sprint | The Triple Fault Nightmare | The Breakthrough — V-014 “Direct Handoff” | The Matrix Moment | The Digital Claustrum | Six Kernels, Zero Dependencies | The Numbers | Not a Tech Demo | The Story Continues",,28,6,7,"8Z, Compression, Codecs & Data Systems",canonical_or_hub,168.11,BD × AI Lab — The 6-Hour Operating System · 8Z OS Origin Story,
S/8zSudoku-investor.html,12356,3569,547,BD Sudoku — Investor Brief,Not commodity Sudoku. A teachable thinking engine. | Why it matters | What creates the upside | Profit shape | The actual business engine | Breakout conditions | Bottom line,,5,6,0,"Practical Tools, Games & Demonstrators",canonical_public,90.19,BD Sudoku — Investor Brief,
S/8zSudoku.html,67487,7047,1144,Sudoku × MDL — Phase 1 | AIM³ Lab,Sudoku Phase 1 | BD Sudoku,,3,4,0,"Practical Tools, Games & Demonstrators",canonical_public,86.58,Sudoku × MDL — Phase 1 | AIM³ Lab,
S/index.html,23856,42,7,Sudoku × MDL — Phase 1 | AIM³ Lab,,,0,12,0,"Practical Tools, Games & Demonstrators",canonical_or_hub,1136.03,Sudoku,Public Sudoku game and MDL×DCC puzzle demonstrator.
SLO/index.html,16341,3638,534,BD × SLO · Komentarji o Sloveniji,BD × SLO BD × SLO | Aktualni članki Current articles | Povezave z obstoječim delom Links to existing work,"BD × SLO — slovenski komentarji o zakonih, razvoju, talentih, pravičnosti in prihodnosti Slovenije.",14,15,0,"Civilization, Ethics, Humanity & History",canonical_or_hub,167.14,BD × SLO · Komentarji o Sloveniji,"BD × SLO — slovenski komentarji o zakonih, razvoju, talentih, pravičnosti in prihodnosti Slovenije."
SLO/Interventni_zakon_2026.html,106936,51662,7812,Interventni zakon 2026 · Slovenija od razbremenitve do strategije,"Interventni zakon 2026 Intervention Act 2026 | Kako brati ta komentar How to read this commentary | Vsebina Contents | Visok potencial, preveč trenja High potential, too much friction | Omnibus v deset sistemov An omnibus across ten systems | Zakaj je zakon potreben Why the act is needed | Račun se mora iziti The numbers must add up | Pravilna smer, premalo natančen cilj Right direction, imprecise target | Mikro s.p. je dober, če ne postane obvod Mikro s.p. is good if it does not become a bypass | Lahko pomaga, lahko izčrpa javni sistem It can help, or drain the public system | Nižji davek mora biti vezan na nižjo oviro za najem Lower tax must be tied to lower rental barriers | Zadrževanje ni dovolj Retention is not enough","Slovenski komentarji BD × AI Lab: politika, razvoj, talenti in prihodnost Slovenije.",29,13,0,"Civilization, Ethics, Humanity & History",canonical_public,130.25,Interventni zakon 2026 · Slovenija od razbremenitve do strategije,"Slovenski komentarji BD × AI Lab: politika, razvoj, talenti in prihodnost Slovenije."
SLO/Krozenje_talentov.html,120888,70300,10197,Od zadrževanja k kroženju talentov · Slovenija 2026,"Od zadrževanja k kroženju talentov From Retention to Circulation of Talent | Kako brati ta dokument How to read this document | Vsebina Contents | Visok kapital, defenzivni okvir High capital, defensive frame | Retention vs Circulation Retention vs Circulation | Pogačar, Dončić, Prevc Pogačar, Dončić, Prevc | Hsinchu in TSMC Hsinchu and TSMC | Returning Home program Returning Home program | Samsung in irski tech boom Samsung and the Irish tech boom | Kaj zakon dela dobro What the act does well | 7.500 € meri retention, ne circulation €7,500 measures retention, not circulation | Sedem konkretnih ukrepov Seven concrete measures","Slovenski komentarji BD × AI Lab: politika, razvoj, talenti in prihodnost Slovenije.",24,19,0,"Civilization, Ethics, Humanity & History",canonical_public,157.79,Od zadrževanja k kroženju talentov · Slovenija 2026,"Slovenski komentarji BD × AI Lab: politika, razvoj, talenti in prihodnost Slovenije."
Trip/index.html,4503,422,67,8Z Trip Optimizer,,,0,9,0,"Practical Tools, Games & Demonstrators",canonical_or_hub,1157.27,Trip Optimizer,Interactive trip-planning tool that turns a route list into a Google Maps itinerary and optimization workflow.
Trip/Protected/index.html,56298,46636,1439,index,,,0,4,0,"Practical Tools, Games & Demonstrators",private_or_vault_omitted,-102.24,index,
